end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3151550_r000364	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000363	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000363	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3151550	3151549	3151550	-	18.5891217856761	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3155817_r000365	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000364	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000364	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3155817	3155816	3155817	+	14.0459990354879	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3156292_r000366	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000365	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000365	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3156292	3156291	3156292	-	40.694873577185	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3157208_r000367	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000366	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000366	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3157208	3157207	3157208	-	13.6499794635154	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3172995_r000368	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000367	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000367	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3172995	3172994	3172995	-	65.9518032698173	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3173873_r000369	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000368	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000368	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3173873	3173872	3173873	-	26.8149692429737	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3174315_r000370	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000369	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000369	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3174315	3174314	3174315	-	23.0803852279305	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3177509_r000371	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000370	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000370	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3177509	3177508	3177509	-	15.3898108152764	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3177601_r000372	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000371	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000371	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3177601	3177600	3177601	-	52.9162634831909	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3179042_r000373	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000372	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000372	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3179042	3179041	3179042	-	69.1470837946562	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3181316_r000374	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000373	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000373	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3181316	3181315	3181316	-	19.6605625921566	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3189867_r000375	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000374	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000374	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3189867	3189866	3189867	+	17.1526045387812	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3190032_r000376	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000375	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000375	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3190032	3190031	3190032	+	14.9972225888082	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3195569_r000377	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000376	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000376	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3195569	3195568	3195569	-	48.1439352692481	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3204578_r000378	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000377	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000377	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3204578	3204577	3204578	+	17.7255802654092	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3205612_r000379	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000378	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000378	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3205612	3205611	3205612	+	16.8176119332697	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3205910_r000380	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000379	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000379	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3205910	3205909	3205910	+	12.041707866886	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3206136_r000381	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000380	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000380	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3206136	3206135	3206136	+	16.7824960533599	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3206722_r000382	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000381	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000381	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3206722	3206721	3206722	+	15.1651314181801	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3206822_r000383	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000382	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000382	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3206822	3206821	3206822	+	18.1393941928767	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3207315_r000384	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000383	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000383	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3207315	3207314	3207315	+	12.9900549643381	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3207631_r000385	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000384	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000384	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3207631	3207630	3207631	+	42.0953454653634	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3211837_r000386	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000385	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000385	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3211837	3211836	3211837	-	13.9833041735595	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3233449_r000387	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000386	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000386	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3233449	3233448	3233449	-	32.2127738842845	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3233565_r000388	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000387	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000387	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3233565	3233564	3233565	-	12.4961400138161	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3236619_r000389	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000388	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000388	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3236619	3236618	3236619	-	34.2354548372447	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3238992_r000390	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000389	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000389	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3238992	3238991	3238992	+	30.9149296354572	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3239163_r000391	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000390	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000390	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3239163	3239162	3239163	+	14.8538712434885	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3241691_r000392	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000391	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000391	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3241691	3241690	3241691	-	16.3574111059703	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3242257_r000393	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000392	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000392	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3242257	3242256	3242257	+	13.581989839602	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3254690_r000394	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000393	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000393	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3254690	3254689	3254690	-	16.0768393483657	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3254826_r000395	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000394	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000394	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3254826	3254825	3254826	-	14.3292630357698	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3254962_r000396	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000395	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000395	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3254962	3254961	3254962	-	15.5178119386058	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3255074_r000397	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000396	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000396	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3255074	3255073	3255074	-	14.31367434025	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3255262_r000398	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000397	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000397	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3255262	3255261	3255262	-	12.3433837235396	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3255349_r000399	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000398	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000398	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3255349	3255348	3255349	-	17.4398806037966	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3256663_r000400	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000399	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000399	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3256663	3256662	3256663	-	19.1923911772547	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3285001_r000401	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000400	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000400	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3285001	3285000	3285001	-	28.1439501723895	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3287658_r000402	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000401	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000401	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3287658	3287657	3287658	+	62.1762008801817	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3302676_r000403	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000402	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000402	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3302676	3302675	3302676	-	13.742086260482	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3306165_r000404	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000403	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000403	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3306165	3306164	3306165	-	18.8761397806357	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3306252_r000405	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000404	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000404	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3306252	3306251	3306252	+	135.149563471871	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3306306_r000406	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000405	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000405	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3306306	3306305	3306306	-	43.1090320355607	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_plus_3306461_r000407	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000406	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_F_000406	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3306461	3306460	3306461	+	12.8757517506144	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3306582_r000408	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000407	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000407	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3306582	3306581	3306582	-	39.3678466825639	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3307827_r000409	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000408	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000408	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3307827	3307826	3307827	-	26.054791605938	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3308107_r000410	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000409	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000409	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3308107	3308106	3308107	-	19.8216035025734	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3310030_r000411	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000410	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000410	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3310030	3310029	3310030	-	24.225755121573	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_013_LEE2020_TERMSEQ_PUBLISHED_TTS_CP009124-1_minus_3310970_r000412	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000411	BATTER_S1_013_LEE2020_TERMSEQ_CP009124_1_R_000411	BATTER_S1_013	Streptomyces lividans TK24	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	CP009124	CP009124.1	3310970	3310969	3310970	-	14.5521816798351	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
