end_id	source_record_id	source_end_id	source_id	species	sample_id	assay	evidence_class	published_reference_accession	reference_name	biological_coordinate_1based	bed_start_0based	bed_end_0based	strand	z_score	pmid	doi	source_table	coordinate_interpretation
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1609725_r000104	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000103	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000103	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1609725	1609724	1609725	-	16.649521962295	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1611151_r000105	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000104	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000104	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1611151	1611150	1611151	-	18.31723687646	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1612112_r000106	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000105	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000105	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1612112	1612111	1612112	-	27.1347089000048	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1619031_r000107	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000106	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000106	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1619031	1619030	1619031	-	39.2509793423036	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1622753_r000108	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000107	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000107	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1622753	1622752	1622753	-	19.4659784501409	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1622903_r000109	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000108	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000108	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1622903	1622902	1622903	-	21.4221260708884	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1625985_r000110	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000109	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000109	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1625985	1625984	1625985	-	18.8382466798034	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1626315_r000111	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000110	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000110	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1626315	1626314	1626315	-	12.8602575677393	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1636398_r000112	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000111	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000111	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1636398	1636397	1636398	+	17.8580515203566	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1636909_r000113	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000112	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000112	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1636909	1636908	1636909	-	106.980428711074	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1637145_r000114	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000113	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000113	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1637145	1637144	1637145	-	18.7510313850814	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1640856_r000115	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000114	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000114	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1640856	1640855	1640856	-	12.9375663010657	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1650914_r000116	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000115	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000115	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1650914	1650913	1650914	+	20.902854932358	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1651674_r000117	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000116	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000116	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1651674	1651673	1651674	-	38.0790570361992	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1656534_r000118	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000117	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000117	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1656534	1656533	1656534	+	16.5557624205169	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1656718_r000119	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000118	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000118	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1656718	1656717	1656718	+	115.720283096052	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1658267_r000120	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000119	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000119	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1658267	1658266	1658267	-	22.0730688722934	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1674784_r000121	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000120	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000120	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1674784	1674783	1674784	-	73.7476961499099	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1677131_r000122	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000121	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000121	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1677131	1677130	1677131	+	15.4788408321033	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1682696_r000123	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000122	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000122	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1682696	1682695	1682696	+	19.5248507354069	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1702004_r000124	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000123	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000123	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1702004	1702003	1702004	+	16.2725848743677	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1704194_r000125	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000124	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000124	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1704194	1704193	1704194	-	60.1783972620552	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1710268_r000126	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000125	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000125	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1710268	1710267	1710268	-	18.8051404701361	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1732223_r000127	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000126	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000126	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1732223	1732222	1732223	-	22.8235374613807	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1739483_r000128	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000127	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000127	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1739483	1739482	1739483	-	19.9373306037969	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1739787_r000129	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000128	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000128	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1739787	1739786	1739787	-	15.5879680174422	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1743779_r000130	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000129	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000129	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1743779	1743778	1743779	-	267.662790127434	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1748713_r000131	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000130	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000130	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1748713	1748712	1748713	-	23.3047484897793	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1748942_r000132	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000131	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000131	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1748942	1748941	1748942	-	127.350912559886	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1752200_r000133	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000132	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000132	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1752200	1752199	1752200	-	44.1105642175983	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1753781_r000134	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000133	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000133	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1753781	1753780	1753781	-	157.909141011246	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1754362_r000135	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000134	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000134	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1754362	1754361	1754362	-	12.4455436464446	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1757372_r000136	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000135	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000135	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1757372	1757371	1757372	-	18.2692994915659	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1757558_r000137	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000136	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000136	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1757558	1757557	1757558	-	37.5598765495264	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1757827_r000138	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000137	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000137	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1757827	1757826	1757827	-	15.4797641402567	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1759798_r000139	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000138	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000138	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1759798	1759797	1759798	-	17.4218793580771	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1761440_r000140	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000139	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000139	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1761440	1761439	1761440	-	15.2771372284376	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1764167_r000141	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000140	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000140	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1764167	1764166	1764167	+	27.9277899217612	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1764530_r000142	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000141	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000141	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1764530	1764529	1764530	+	32.5389128165748	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1767820_r000143	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000142	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000142	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1767820	1767819	1767820	-	52.6425125259904	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1769886_r000144	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000143	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000143	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1769886	1769885	1769886	-	16.5097204390103	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1783048_r000145	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000144	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000144	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1783048	1783047	1783048	-	60.3990028295727	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1785345_r000146	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000145	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000145	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1785345	1785344	1785345	-	17.9610326236527	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_plus_1797253_r000147	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000146	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_F_000146	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1797253	1797252	1797253	+	417.343102881354	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1798259_r000148	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000147	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000147	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1798259	1798258	1798259	-	30.3520108989887	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1819506_r000149	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000148	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000148	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1819506	1819505	1819506	-	28.8610456602414	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
BTED_BATTER_S1_012_LEE2020_TERMSEQ_PUBLISHED_TTS_NC_003888-3_minus_1819858_r000150	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000149	BATTER_S1_012_LEE2020_TERMSEQ_NC_003888_3_R_000149	BATTER_S1_012	Streptomyces coelicolor A3(2)	LEE2020_TERMSEQ_PUBLISHED_TTS	Term-seq	author_called_termseq_tts	NC_003888	NC_003888.3	1819858	1819857	1819858	-	12.6195127308974	33319794	10.1038/s41597-020-00775-w	Figshare Dataset 2	author genomic position treated as 1-based; BED start=position-1
